code,name,industry,stock_code,stock_name,price,stock_price,change,stock_change,remaining,turnover,convert_price,parity,premium,ytm,floor,floor_premium,rating,balance,issue_size,change_5d,stock_change_5d,list_date
127105.SZ,龙星转债,基础化工,002442.SZ,龙星科技,133.307,4.93,-0.48077281991176,-1.004016064257,3.4876712328767,47.52716727000001,5.8,85,56.831764705882,-3.1869,109.19294874111,22.083890523061,AA-,7.541072,7.547539,1.8271397471642,3.5714285714286,2024-03-06
127108.SZ,太能转债,公用事业,000591.SZ,太阳能,127.46,4.45,-0.56171009517867,-0.66964285714286,4.6383561643836,43.435389369999996,5.54,80.324909747292,58.680539325843,-1.8795,107.65753221548,18.39394548343,AA+,29.498069,29.5,-1.2091148659123,-1.766004415011,2025-04-16
127109.SZ,电化转债,电力设备,002125.SZ,湘潭电化,179.7,12.54,-1.5504300662905,-0.31796502384738,4.8575342465754,106.15963706999999,9.99,125.52552552553,43.158133971292,-8.983,104.31620521952,72.264701943336,AA,4.865605,4.87,2.9469052911386,1.6207455429498,2025-07-04
127110.SZ,广核转债,公用事业,003816.SZ,中国广核,137.825,3.89,-0.91304504115893,-1.7676767676768,4.9205479452055,79.44279564,3.58,108.65921787709,26.841516709512,-4.5415,100.96208529559,36.511641569695,AAA,48.992383,49,-1.1574953922504,-5.8111380145278,2025-07-25
127111.SZ,金威转债,食品饮料,002626.SZ,金达威,131.901,14.96,0.2013127108086,7.7809798270893,5.0356164383561,67.72777499,19.19,77.957269411152,69.196536764706,-2.9742,102.94418951305,28.128649731394,AA,12.923544,12.923948,0.38127853881279,5.7243816254417,2025-09-08
127112.SZ,尚太转债,电力设备,001301.SZ,尚太科技,150.694,52.43,-0.069629108946358,-0.19036740909956,5.4438356164383,89.24477639,60.02,87.354215261579,72.509133702079,-5.458,100.95854075681,49.263250905137,AA+,17.339534,17.34,-3.8548897509187,-5.0525172039116,2026-02-05
127113.SZ,长高转债,电力设备,002452.SZ,长高电气,170.8,11.5,-1.1574074074074,-0.26019080659149,5.5863013698631,29.98360355,10.92,105.31135531136,62.185739130435,-7.1026,96.230972041808,77.489633925546,AA-,7.586007,7.586007,0.3260007636054,6.2846580406654,2026-03-30
127114.SZ,宜化转债,基础化工,000422.SZ,湖北宜化,146.4,13.2,-1.8431233196334,-0.82644628099174,5.8849315068494,174.76050255,14.08,93.75,56.16,-4.2507,101.78169508472,43.83725863294,AA+,33,33,-0.82644628099173,0.53313023610052,2026-07-14
128127.SZ,文科转债,建筑装饰,002775.SZ,文科股份,114.776,3.85,0.069749598939805,-1.53452685422,0.035616438356101,43.57586236,3.92,98.214285714286,16.862836363636,5.4788,114.81985290852,-0.038192792803744,AA-,7.520206,9.5,-0.14268313902906,-2.7777777777778,2020-09-11
128128.SZ,齐翔转2,石油石化,002408.SZ,齐翔腾达,109.955,5.15,-0.022731405710134,1.980198019802,0.035616438356101,23.147363379999998,5.37,95.903165735568,14.652106796116,1.1479,109.82768539076,0.11592214548619,AA,6.786421,29.9,-0.14076832258651,1.7786561264822,2020-09-15
128129.SZ,青农转债,银行,002958.SZ,青农商行,107.9,3,-0.0037069988137517,-1.9607843137255,0.049315068493115,281.47937885000005,3.88,77.319587628866,39.550666666667,1.8784,107.765819122,0.12451153723589,AAA,49.996171,50,0.0027804294836744,-5.3627760252366,2020-09-18
128134.SZ,鸿路转债,建筑装饰,002541.SZ,鸿路钢构,115.2,18.7,-0.086730268863829,-1.0058231868714,0.17260273972602,84.09966945000001,17.49,106.91823899371,7.7458823529412,-26.1518,109.7176459072,4.9967842888631,AA,15.678028,18.8,-6.3414634146341,-8.3782459578638,2020-11-02
128135.SZ,洽洽转债,食品饮料,002557.SZ,洽洽食品,114.65,19.36,-0.0008722121917737,-0.7688364941056,0.2027397260274,28.613226100000002,54.95,35.232029117379,225.41412706612,1.5058,114.65334855746,-0.0029205928172828,AA,13.398191,13.4,-0.043591979075848,-5.2373959862947,2020-11-18
128136.SZ,立讯转债,电子,002475.SZ,立讯精密,123.9,56.99,-0.16116035455277,1.9499105545617,0.24109589041086,211.37639311,55.67,102.37111550207,21.030233374276,-53.2275,107.61693126477,15.130582654479,AA+,29.848341,30,-2.9909176323207,-0.85247042449547,2020-12-02
128138.SZ,侨银转债,环保,002973.SZ,侨银股份,130.405,11.22,-0.17224221082446,2.0928116469518,0.27945205479455,124.6434493,10.6,105.84905660377,23.199019607843,-1.1113,128.60938349891,1.3961784531066,AA-,4.198606,4.2,0.26526218668307,24.944320712695,2020-12-24
128142.SZ,新乳转债,食品饮料,002946.SZ,新乳业,115.902,16.63,-0.5372099409584,-1.0119047619048,0.36438356164376,43.57162021,17.5,95.028571428571,21.965423932652,-13.975,109.40162716878,5.9417515072201,AA,7.17767,7.18,-4.4981501470818,-8.8267543859649,2021-01-19
