date,implied_vol,implied_vol_smooth,implied_vol_percentile,price_median,turnover_total,parity_median,premium_median,floor_premium_median,floor_median,remaining_median,ytm_median
2018-10-15,23.36197963860646,22.1483619312183,80.42328042328042,94.125,6.41941496,70.88,32.555,12.21,85.0,5.184931506849315,3.440950036048889
2018-10-16,23.05618116172299,22.18812526160907,77.36842105263158,93.63,8.68346958,70.035,33.76,11.355,85.0,5.182191780821919,3.487100005149841
2018-10-17,23.12623420177293,22.20310257561025,78.53403141361257,93.62,8.54856305,70.24000000000001,31.58,11.13,85.1,5.179452054794521,3.494349956512451
2018-10-18,23.8492482095663,22.23102022426246,88.02083333333334,93.11,6.94366473,68.705,35.88500000000001,10.25,85.15,5.176712328767124,3.59184992313385
2018-10-19,21.48046875,22.20700473909733,29.53367875647668,93.44,12.03155321,69.97999999999999,32.925,10.46,85.35,5.173972602739726,3.458399891853333
2018-10-22,21.33236937496303,22.16210301116645,23.19587628865979,95.125,24.12429652,74.055,29.39,10.925,85.4,5.165753424657535,3.21654999256134
2018-10-23,21.77855354780218,22.15777447360569,35.38461538461539,94.555,9.70670863,72.67500000000001,31.43,11.195,85.2,5.163013698630136,3.313249945640564
2018-10-24,21.46215950305008,22.15711406042971,26.02040816326531,94.64,13.25779056,72.71000000000001,30.815,11.26,85.15,5.16027397260274,3.302000045776367
2018-10-25,20.71484375,22.1013922484336,14.72081218274112,94.325,10.72930588,72.535,32.195,11.17,85.3,5.157534246575343,3.364300012588501
2018-10-26,21.6396754269833,22.07635597492562,33.33333333333333,94.84,8.49787212,73.14500000000001,32.155,11.39,85.3,5.154794520547945,3.245750069618225
2018-10-29,21.88780957881695,22.06290308345172,40.20100502512563,94.434,7.74491018,70.815,33.85,10.87,85.5,5.146575342465754,3.370849967002869
2018-10-30,21.21798635331814,22.00463633853159,20.5,94.41,13.09918049,71.315,33.52,11.16,85.6,5.143835616438356,3.463100075721741
2018-10-31,21.59333072388511,21.9663925276768,32.83582089552239,94.6,10.38215386,72.69,31.415,10.855,85.7,5.141095890410959,3.395699977874756
2018-11-01,21.05908964702948,21.92364226672587,17.32673267326733,95.0145,11.91111794,72.97,30.425,10.96,85.8,5.138356164383561,3.265550017356873
2018-11-02,20.93260374200263,21.88486357555048,16.7487684729064,95.925,22.04692631,75.455,28.245,12.51,85.7,5.135616438356164,2.955199956893921
2018-11-05,20.95045715382572,21.84958419946699,17.15686274509804,96.35,14.40630125,75.605,28.58,13.26,85.8,5.127397260273972,2.861400008201599
2018-11-06,20.38213826363182,21.78943163426856,12.68292682926829,95.75049999999999,9.53226175,75.95,27.385,12.79,85.85,5.124657534246575,2.901650071144104
2018-11-07,20.62959139862721,21.7483086392228,13.10679611650485,96.426,7.71962706,75.31,28.11,12.795,85.9,5.121917808219179,2.858999967575073
2018-11-08,20.80605052891157,21.69793422474934,15.45893719806763,96.2735,7.87000716,74.965,29.035,12.815,85.95,5.11917808219178,2.954400062561035
2018-11-09,20.38540402591706,21.63591123394657,12.98076923076923,96.0,11.95296727,75.11,28.66,12.54,85.9,5.117808219178082,2.953099966049194
2018-11-12,19.66751061600992,21.56237809224772,8.133971291866029,96.5,10.63323015,77.07,26.96,12.87,86.0,5.109589041095891,2.859999895095825
2018-11-13,20.76061211514657,21.52228537041871,16.19047619047619,97.03,13.93869048,78.59,25.68,13.29,86.1,5.106849315068493,2.775799989700317
2018-11-14,20.86216911621974,21.49406459641705,17.53554502369668,97.4,23.52189848,77.6,25.98,13.54,86.2,5.104109589041096,2.763499975204468
2018-11-15,20.70461137675055,21.45239608408757,14.15094339622641,97.978,19.1249979,78.79,25.58,14.34,86.2,5.101369863013699,2.55839991569519
2018-11-16,21.29839310032902,21.45379821481959,26.29107981220657,98.8,20.70809166,81.46,24.16,14.85,86.4,5.098630136986301,2.455499887466431
2018-11-19,19.65883738556732,21.40583758600517,7.943925233644859,99.01,19.42650641,82.01,23.14,14.45,86.8,5.090410958904109,2.377000093460083
2018-11-20,19.30201342442541,21.33636477032728,6.046511627906977,98.323,11.55022594,79.08,25.36,13.54,86.9,5.087671232876712,2.54040002822876
2018-11-21,19.19881411581119,21.27992142002733,6.018518518518518,98.4,9.41362769,78.06,24.01,13.36,87.0,5.084931506849315,2.592000007629395
2018-11-22,19.27556918593789,21.17376193899335,6.451612903225806,98.248,8.28348003,78.82,23.38,13.17,87.1,5.082191780821918,2.568700075149536
2018-11-23,20.61479839150836,21.09965012693796,15.13761467889908,97.213,10.49495037,75.85,29.04,12.52,87.1,5.079452054794521,2.758599996566772
2018-11-26,20.59446104497998,21.00739950715041,15.06849315068493,97.245,11.25261064,75.45500000000001,30.05,12.99,86.95,5.071232876712329,2.758550047874451
2018-11-27,20.47912541243446,20.9214976488408,15.0,97.60900000000001,7.70748355,76.375,28.605,12.94,86.9,5.068493150684931,2.755399942398071
2018-11-28,20.51353445776473,20.83440765737386,15.38461538461539,98.075,9.51058007,78.62,26.75,13.6,86.80000000000001,5.065753424657534,2.625199913978577
2018-11-29,20.99606976169473,20.73930170911147,23.42342342342342,97.588,22.80458615,79.08,28.29,13.12,86.9,5.063013698630137,2.702199935913086
2018-11-30,20.78518175784361,20.71612547603959,19.73094170403587,97.4375,11.65804577,77.025,27.465,12.895,87.0,5.064383561643836,2.700600028038024
2018-12-03,20.89765148120281,20.70163487958092,22.76785714285714,98.812,25.87348373,80.51,22.96,14.46,86.9,5.06027397260274,2.523099899291992
2018-12-04,20.9199781766873,20.67301570054375,23.11111111111111,98.85,13.34568273,80.54,22.85,14.44,87.0,5.057534246575343,2.46970009803772
2018-12-05,20.90625,20.65448538377542,23.00884955752212,98.8,13.41168827,80.07,23.62,14.3,87.2,5.054794520547945,2.496000051498413
2018-12-06,21.09765625,20.66724580044208,28.19383259911895,98.5,13.45287867,77.95,27.14,13.74,87.2,5.052054794520548,2.624500036239624
2018-12-07,20.71484375,20.63641807787598,18.85964912280702,98.32,16.86105571,79.72,27.15,14.23,87.0,5.049315068493151,2.505899906158447
2018-12-10,20.71088873650731,20.59718738313232,17.03056768558952,98.345,18.36707482,79.46000000000001,27.875,13.03,87.19999999999999,5.043835616438356,2.656100034713745
2018-12-11,19.94921875,20.55489512968838,11.30434782608696,98.62,17.59822997,80.98,24.14,13.41,87.3,5.043835616438356,2.680099964141846
2018-12-12,19.32374907024102,20.47924240790025,6.926406926406926,98.385,26.3939092,82.015,22.955,13.21,87.30000000000001,5.041095890410959,2.65654993057251
2018-12-13,19.58456633379349,20.43009163079238,9.051724137931034,98.685,19.50202441,83.275,21.965,14.07,87.19999999999999,5.038356164383561,2.477450013160706
2018-12-14,20.03705808268778,20.40024010881522,12.87553648068669,98.4905,11.60897315,81.475,24.465,14.625,87.1,5.035616438356165,2.585599899291992
2018-12-17,19.94187282773644,20.36662063127891,10.68376068376068,98.57,9.93601464,79.985,24.14,14.01,87.1,5.027397260273973,2.545650005340576
2018-12-18,19.77376048481999,20.34634137198518,10.63829787234043,98.479,24.26385465,80.38,23.58,13.89,87.1,5.024657534246575,2.678499937057495
2018-12-19,20.22117248559984,20.3327274082176,14.40677966101695,98.08,15.89314896,80.24,25.33,13.65,87.0,5.021917808219178,2.744899988174438
2018-12-20,19.14514378773546,20.2773638501784,5.063291139240507,97.95,15.86732804,80.085,25.45,12.765,87.0,5.020547945205479,2.820249915122986
2018-12-21,19.75450105376643,20.25633375110671,10.92436974789916,97.375,15.52737762,79.195,26.285,12.215,87.1,5.017808219178082,2.983049988746643
2018-12-24,18.89630823501426,20.23062700507352,1.673640167364017,97.657,13.07550149,80.67,22.75,12.33,87.0,5.010958904109589,2.906899929046631
2018-12-25,18.513671875,20.15572899706864,0.8333333333333334,97.2575,18.94537727,79.33000000000001,23.62,12.21,87.15,5.006849315068493,2.974700093269348
2018-12-26,19.02407884839761,20.09445932147457,4.564315352697095,97.3,15.48460693,79.37,22.57,12.42,87.2,5.005479452054795,2.975500106811523
2018-12-27,18.88582218845859,20.03383301519817,2.066115702479339,97.005,13.08328917,79.06,23.885,12.065,87.15,5.032876712328767,2.977650046348572
2018-12-28,18.75510451550626,19.94905672903741,1.646090534979424,97.4,22.60508097,79.26,24.14,12.34,87.4,5.06027397260274,2.954099893569946
2019-01-02,18.49671856071506,19.91031943487566,0.819672131147541,96.7,13.91237365,79.22,22.24,11.38,87.7,5.046575342465753,3.06469988822937
2019-01-03,19.17632688472484,19.90612988355231,7.755102040816326,96.644,14.57766606,79.06,23.46,11.11,87.9,5.043835616438356,3.003400087356567
2019-01-04,18.130859375,19.87053139219194,0.4065040650406503,97.71,18.10267485,81.76,22.0,11.71,88.2,5.041095890410959,2.898299932479858
2019-01-07,18.22135938534576,19.83539106550554,0.8097165991902834,98.295,22.37808296,82.995,20.45,12.235,88.35,5.042465753424658,2.651550054550171
2019-01-08,18.12036680161555,19.75224334584244,0.4032258064516129,98.356,22.87945884,82.53999999999999,21.0,12.36,88.55,5.03972602739726,2.616450071334839
2019-01-09,18.9401053435279,19.69709815579404,5.622489959839357,99.5,34.34927248,82.11,22.21,13.15,88.6,5.046575342465753,2.520299911499023
2019-01-10,19.19728619805191,19.65437018198129,10.0,99.576,28.60542515,82.26,22.18,13.25,88.6,5.043835616438356,2.523099899291992
2019-01-11,19.54725016140652,19.62216070543602,11.95219123505976,99.755,29.54129954,83.025,21.42,13.96,88.55,5.046575342465753,2.35195004940033
2019-01-14,19.45843240488426,19.57090612687567,11.9047619047619,99.7355,20.47568398,83.28,21.85,13.645,88.5,5.038356164383561,2.360749959945679
2019-01-15,19.25105304288001,19.51976850304355,10.67193675889328,100.27,21.96126647,83.875,20.86,14.675,88.4,5.035616438356165,2.295700073242188
2019-01-16,19.50491425538938,19.47334392884976,12.59842519685039,100.125,20.82470874,83.965,20.415,14.465,88.5,5.032876712328767,2.306049942970276
2019-01-17,19.231518588394,19.41706194257332,10.58823529411765,99.8585,18.15888042,82.975,22.27,14.025,88.6,5.03013698630137,2.453299999237061
2019-01-18,19.32427386421016,19.36432940471366,12.5,100.211,34.03136477,84.09,21.32,14.46,88.7,5.032876712328767,2.350500106811523
2019-01-21,18.705078125,19.28457680054699,2.723735408560311,100.5,35.48557805,85.84,21.43,14.73,88.3,5.03013698630137,2.210000038146973
2019-01-22,19.53249342041153,19.24516512289405,13.95348837209302,100.12,20.98456864,84.01,22.84,14.62,88.2,5.027397260273973,2.257200002670288
2019-01-23,19.46299253267603,19.20356858276633,13.51351351351351,100.1,18.41170913,85.03,22.75,14.66,88.2,5.031506849315068,2.270949959754943
2019-01-24,20.10976353305593,19.20892007553487,21.53846153846154,100.205,22.72739316,84.205,22.885,15.245,88.2,5.028767123287672,2.146099925041199
2019-01-25,20.67895647333867,19.25409365563812,26.4367816091954,100.87,29.83604687,83.235,23.445,16.145,88.2,5.026027397260274,2.097150087356567
2019-01-28,20.8530918252889,19.29637783868797,30.91603053435115,100.575,23.37553527,82.805,23.815,15.905,88.2,5.017808219178082,2.192949891090393
2019-01-29,21.09765625,19.33173111093171,38.02281368821293,100.3705,22.56276434,82.02000000000001,24.97,15.14,88.2,5.015068493150685,2.315300107002258
2019-01-30,21.51988442512511,19.38433149751133,47.72727272727273,100.0825,16.67127217,80.43,26.63,15.07,88.1,5.012328767123288,2.355100035667419
2019-01-31,21.86328125,19.453982189684,53.9622641509434,99.9375,21.15034862,79.965,26.94,15.375,88.2,5.00958904109589,2.458999991416931
2019-02-01,20.94846237102519,19.47822518586485,33.83458646616541,100.585,19.30346788,81.93,23.595,16.315,88.3,5.006849315068493,2.178950071334839
2019-02-11,21.09765625,19.543308934607,38.20224719101123,101.745,21.78707477,85.33,21.635,16.795,88.4,4.979452054794521,1.954150021076202
2019-02-12,20.85824530426003,19.58010040962345,30.59701492537313,102.464,30.51254697,85.745,20.05,17.485,88.5,4.976712328767123,1.827650010585784
2019-02-13,21.62945797343448,19.67120540090412,49.81412639405204,103.275,39.73927411,87.2,19.795,18.285,88.65,4.973972602739726,1.590649962425231
2019-02-14,21.73519978831938,19.77858966468143,51.85185185185185,103.845,30.82189889,87.35,20.14,19.08,88.7,4.971232876712328,1.463699996471405
2019-02-15,21.48046875,19.86046932806818,46.86346863468634,103.82,29.49286078,87.36,19.78,18.98,88.7,4.968493150684932,1.54594999551773
2019-02-18,21.42137493617451,19.94498775299204,43.01470588235293,105.56,84.91701751,91.12,17.41,20.99,88.7,5.0,1.298699975013732
2019-02-19,20.93176386392624,20.01754306460604,32.96703296703297,105.2,55.85995235,90.44,17.925,20.69,88.65,5.03013698630137,1.420099973678589
2019-02-20,20.4915192700858,20.08403642158507,23.72262773722628,105.825,37.86309933,91.09,17.25,20.05,88.65,5.032876712328767,1.331550002098083
2019-02-21,20.40832689781523,20.12510308868808,23.27272727272727,106.03,51.14993578,91.73,17.43,20.3,88.6,5.035616438356165,1.2742999792099
2019-02-22,19.59248528482166,20.1738239523488,15.94202898550725,107.1,62.60795033,94.27,15.98,22.4,88.5,5.032876712328767,0.9749000072479248
2019-02-25,18.896484375,20.19632811867061,5.054151624548736,109.83,111.72942602,99.24,12.14,24.87,88.4,5.024657534246575,0.557200014591217
2019-02-26,17.43081257738903,20.17334297786306,0.3597122302158274,109.051,100.47020453,99.33,12.37,25.01,88.2,5.021917808219178,0.3860999941825867
2019-02-27,20.01703262412215,20.20924055388287,20.78853046594982,109.22,103.83024738,99.15,11.69,25.32,88.2,5.019178082191781,0.4609000086784363
2019-02-28,17.939453125,20.16731278478114,0.7142857142857143,109.5,82.8073708,98.06,11.75,25.09,88.1,5.016438356164383,0.5527999997138977
2019-03-01,19.15992803664541,20.1544020472891,9.608540925266903,110.0,88.92810803,98.96,11.18,25.68,88.1,5.013698630136986,0.4065999984741211
2019-03-04,18.80078125,20.1324803421263,4.609929078014184,110.98,125.28042199,101.06,10.44,28.06,88.0,5.005479452054795,0.2220000028610229
2019-03-05,16.599609375,20.0440988865303,0.353356890459364,111.88,95.36861884,102.77,9.95,30.25,87.9,5.002739726027397,-0.1704999953508377
2019-03-06,17.365234375,19.97277622385065,0.7042253521126761,113.0,110.42070105,104.64,8.95,32.03,87.8,5.0,-0.2892999947071075
2019-03-07,16.982421875,19.89780633340418,0.7017543859649122,113.16,124.83689888,105.575,8.15,31.165,87.9,4.998630136986302,-0.2325499951839447
2019-03-08,17.173828125,19.82612480876384,1.048951048951049,112.005,115.49654532,100.57,11.62,27.655,88.1,4.995890410958904,0.06710000149905682
2019-03-11,18.130859375,19.80698418376384,3.13588850174216,114.05,110.53949512,103.775,10.605,30.2,88.15,4.987671232876712,-0.2849000096321106
2019-03-12,17.53741303586516,19.74048150427896,2.083333333333333,115.26,127.95797501,105.325,8.635000000000002,31.245,88.05,4.984931506849316,-0.5072000026702881
2019-03-13,16.85642701844299,19.65359598713786,0.6920415224913495,113.45,94.85803253,103.34,10.065,29.895,88.15,4.982191780821918,-0.1645499989390373
2019-03-14,17.32311956147852,19.56070785475195,1.724137931034483,111.561,75.47052549,101.8,10.41,28.25,88.0,4.980821917808219,0.124600000679493
2019-03-15,16.599609375,19.42472961814066,0.6872852233676976,112.11,70.13372351,101.45,10.0,29.51,87.9,4.978082191780822,-0.1006999984383583
2019-03-18,16.216796875,19.27018645313103,0.3424657534246575,114.59,76.647783,104.15,8.93,31.36,88.0,4.96986301369863,-0.5697000026702881
2019-03-19,17.939453125,19.16491301563103,4.095563139931739,116.03,151.15236166,105.565,9.07,32.915,88.05,4.96986301369863,-0.6827000081539154
2019-03-20,17.26953125,19.02323457646019,2.380952380952381,115.54,77.17211957,104.92,9.525,33.135,87.95,4.96986301369863,-0.590399980545044
2019-03-21,18.130859375,18.89882051396019,5.762711864406779,116.541,101.18793096,106.565,9.91,35.14,88.0,4.967123287671233,-0.7152000069618225
2019-03-22,17.365234375,18.77937958075935,3.378378378378379,115.96,96.16951005,106.32,9.1,35.39,87.9,4.973972602739726,-0.81700000166893
2019-03-25,17.44829500763097,18.65773420601372,4.040404040404041,115.0,76.83942184,105.745,9.015,33.69,88.05,4.967123287671233,-0.567300021648407
2019-03-26,17.173828125,18.53492030003838,2.348993288590604,112.995,68.11964233,102.905,9.365,28.925,88.05,4.967123287671233,-0.00620000064373016
2019-03-27,16.98395230400407,18.38007011105737,2.006688963210702,112.61,66.41255953,103.355,9.98,29.51,88.2,4.964383561643835,-0.03590000048279762
2019-03-28,16.14508252640428,18.19373286899354,0.3333333333333334,112.31,77.97239519,102.04,9.85,28.94,88.2,4.964383561643835,0.01730000041425228
2019-03-29,16.599609375,18.03103755649353,1.661129568106312,114.01,93.700494,104.7,8.17,31.26,88.2,4.980821917808219,-0.176599994301796
2019-04-01,16.982421875,17.88307245445439,2.649006622516556,117.08,111.0879197,107.27,6.49,33.94,88.2,4.972602739726027,-0.7455999851226807
2019-04-02,17.4609375,17.76737824232351,5.940594059405941,117.785,110.34836359,108.12,6.95,35.66,88.0,5.03972602739726,-1.034299969673157
2019-04-03,16.93368543664142,17.6487837812087,2.302631578947368,118.14,193.19495562,108.96,7.13,36.45,87.95,5.050684931506849,-1.055649995803833
2019-04-04,17.939453125,17.56648798878152,7.540983606557377,119.4055,130.0350299,110.56,7.21,37.645,87.75,5.113698630136986,-1.287950038909912
2019-04-08,17.365234375,17.49224629178747,5.555555555555555,119.419,108.80624139,109.41,7.56,36.84,87.7,5.156164383561644,-1.120499968528748
2019-04-09,17.365234375,17.4412046251208,5.863192182410423,118.804,69.14625514,109.41,6.5,35.76,87.7,5.153424657534247,-1.048099994659424
2019-04-10,17.365234375,17.43901868504117,6.168831168831169,118.01,86.55855633,109.0,7.27,35.25,87.5,5.161643835616438,-0.8285999894142151
2019-04-11,16.982421875,17.33786499340376,3.236245954692555,115.98,68.32294825,106.85,7.54,32.82,87.6,5.158904109589042,-0.5541999936103821
2019-04-12,16.88575412460923,17.30274169339073,2.258064516129032,116.1,62.34986905,107.43,6.99,33.07,87.6,5.156164383561644,-0.476500004529953
2019-04-15,16.408203125,17.21101752966922,0.964630225080386,114.3955,79.70714196,104.95,7.635,32.49,87.4,5.156164383561643,-0.3100500106811523
2019-04-16,15.546875,17.10255398800255,0.3205128205128205,114.74,110.43950751,106.575,5.734999999999999,32.825,87.3,5.168493150684931,-0.3411999940872192
2019-04-17,15.05245725530135,17.05098225067927,0.3194888178913738,114.6,105.1415168,108.82,5.43,33.81,87.2,5.158904109589042,-0.2779999971389771
2019-04-18,15.259765625,16.9807999590126,0.6369426751592357,114.5805,94.60889623,108.46,5.26,33.655,87.3,5.163013698630137,-0.4642499983310699
